reviewer_id,review_role,review_content,seller_code,seller_name
이태원이씨,구매자,이뿐 신발 고맙습니다 ㅅㅅ,941272,Gloriouss
중고나라#9487306,구매자,제가 받아본 택배중 포장상태가 가장 좋은거 같아요^^ 좋은 제품 잘 쓰겠습니다~,943761,민둥하마
으뜨냐,구매자,아들래미 선물이었는데 잘된다고 하네요. 잘쓸게요. 감사합니다.,944132,아이디다중복이라
중고나라#10457449,구매자,좋은 물건 감사드려요^^,945424,손글
위례순례자,구매자,잘 쓸게요. ^^,948486,bhyun118
서정적인해안선,구매자,깜빡하고 늦게 찾았네요.죄송합니다. 포장 꼼꼼하게 해주셔서 감사합니다^^,948830,네비로스117
Nam9MAn,구매자,친절하게 답해주시고 포장도 깔끔하게 보내주셔서 감사합니다,948830,네비로스117
인천발해,구매자,감사합니다 잘쓸께요,948830,네비로스117
미니프라월드,구매자,빠른 거래 감사합니다~~,948830,네비로스117
후니서리맘,구매자,친절하신분께 잘 구매했습니다^^*,948830,네비로스117
봉지큰아파,구매자,감사히잘 감사합니다,951814,sS할리Ss
cellk1821,구매자,물건이 쵝오입니다 4만원에 이정도 품질로 구한다는것 때문에 중고나라를 끊을수 없내요 내일 가을을 만나러 가는대 요긴하게 하겠읍니다,951814,sS할리Ss
중고나라#7746637,구매자,감사합니다 ❤️,951888,긔차니즘v
중고나라#10986704,구매자,PC는 중고나라 직거래가 제일 안전 하다고 들었는데 판매자분을 보니 맞는말 같습니다. 성능확인해 보니 잘 동작하고 합리적인 가격에 만족합니다 감사합니다.,952032,중고가최고7
투명한물방울,판매자,쿨거래감사합니다,952032,중고가최고7
MikeShop,구매자,"좋은제품 잘받았습니다, 감사합니다!",952778,쎌리야
거니워니,구매자,하루만에 택배거래완료했어요^^,954879,민들레문구
혼백,구매자,배송이 빠르고 친절하십니다,954879,민들레문구
jinok3421,구매자,사이즈도 적당하고 가격도만족합니다~,954879,민들레문구
뺀질외,구매자,감사합니다!!,954879,민들레문구
Buono,판매자,재밌게 보세요,955628,세엔
윤뎡잉,구매자,잘 쓰겠습니다! 감사합니다,955628,세엔
UZUIN,구매자,친절하시고 소통이 원활했어요~,956283,나는야시
웅멜리,판매자,쿨가이,956283,나는야시
Elysiana,판매자,쿨거래 감사합니다.,958740,아차너나차
중고나라#7533253,구매자,좋은 삼품이네요 잘 쓰겠습니다 감사합니다!,960572,살래여
중고나라#8864819,구매자,물건이 아주 좋습니다,960572,살래여
중고나라#11173874,구매자,감사합니다! 잘 받았어요!,960572,살래여
몬스터킥스,구매자,좋은가격 빠른 응답 및 택배 발송 감사합니다.,960572,살래여
불쓰원샷,구매자,판매자님 쿨하시고 궁금한점에 대해 정성껏 잘 알려주십니다. 물품 배송도 바로 보내주셔서 아주 만족하고 거래했습니다!! 진짜 이분은 믿고 거래할 수 있는 판매자님입니다!!,964042,DeClear
Karl101,구매자,모든게 최고였습니다.,964042,DeClear
챠챠쵸죵,판매자,멀리서오시느라 고생하셨습니다. 쿨거래 감사합니다.,964042,DeClear
엘레나아리,구매자,친절하게해주셔서좋은거래할수있었습니다^^,964042,DeClear
삼송잡화점,판매자,감사합니다. 잘 사용하세요.,964083,aiocuse
중고나라#10128173,구매자,급하게 화면 출력용으로 구매했던건데 깔끔하네요 감사합니다 ^^,966312,콧물없는세상
중고나라#8822008,구매자,잘쓰겠습니다,966312,콧물없는세상
중고나라#7660738,구매자,잘 받았습니다,966563,fprrnsl
hiroco,구매자,상태가 좋은옷 득템했습니다.,967967,젤라쿡
미쪼오,구매자,포장 튼튼히 꼼꼼히 해주셔서 정말 감사합니다!!,969151,티비봐봐요
나만의영상,구매자,최고입니다,969151,티비봐봐요
carly77,구매자,"친절하시고, 포장도 너무 이쁘게해주시고, 좋은 거래였습니다^^ 감사해요~~~!!!!",969151,티비봐봐요
qazmlpoknx,구매자,잘받았습니다 감사합니다.,969151,티비봐봐요
알삼이탈래요,구매자,믿고 거래하셔도 됩니다!!!☺️☺️ 상품 너무 잘 받았어요,969151,티비봐봐요
중고나라#7945254,구매자,잘 받았습니다 감사합니다,969151,티비봐봐요
장군이아니고강군이,구매자,감사합니다 잘쓸께용,969151,티비봐봐요
중고나라#9041794,판매자,감사합니다^^ 좋은하루 되세요!!,969151,티비봐봐요
단유향기,판매자,굿입니다,969204,고등투어리스터
김경근TM,구매자,가격도 저렴하게 주시고 시간도 저에 맞춰서 기다려주시고 차까지 고려해주셔서 분해하시고 조립하는 방법까지 세심하게 알려주셔서 너무 기분좋게 물건 구매했습니다 :) 정말 감사합니다.,969204,고등투어리스터
럭키플랜츠,판매자,후기도보내주시고 감사합니다 예쁘게키우세요ㅎ,971509,HNoKio
soffy,구매자,구매자 케어 잘해주세요,971509,HNoKio
브알에미쳐사는인간,구매자,너무너무너무 감사합니다!! 진ㅁ자 지금까지 한 중고 거래중에 최고임👍👍👍👍👍👍👍,971509,HNoKio
꼬꼬9,판매자,기분좋은 거래 감사합니다,971509,HNoKio
리뚱S2,판매자,예쁘게 잘키워주세요!!,971509,HNoKio
Aloqueen,판매자,키우고 싶으신 식물 매너있게 구매하시고 응답도 빨랐습니다,971509,HNoKio
땡고야님,판매자,예쁘게 잘키우시고 혹시 택배이상 있으시면 말씀해주세요,971509,HNoKio
캡틴헐크,판매자,빠른구매확정감사합니다,972060,치킨사줘영
한그루상점,판매자,감사합니다,972060,치킨사줘영
중고나라#10259658,구매자,감사합니다 잘쓸게요 ㅎㅎ 답변도 매우 친절하십니다,973636,busanbusan
포르투나티케,판매자,감사합니다~^^,974050,nirion
이글이글토끼,구매자,좋은 제품 보내주셔서 감사합니다... 잘 사용할께요...,974551,WHMOM
이승현승이,구매자,감사합니다,978455,영엄마
클리습,구매자,거래 감사합니다,978455,영엄마
ㅇ사랑이ㅇ,판매자,고맙습니다,978455,영엄마
주물냄비,구매자,감사합니다,978455,영엄마
SSYcl,구매자,상품 너무 좋아요,978749,서기데이
디스로이,판매자,잘쓰세요,978749,서기데이
득템아저씨,구매자,좋은 물건 잘 받았습니다,978749,서기데이
즈벗,구매자,노트북 잘 쓸게요~,978749,서기데이
크록다일,구매자,잘 됩니다. 잘 쓸께요^^,978749,서기데이
WONHYEOK,구매자,저렴하고 좋아요~ 알뜰택배는 많이 느려요 ㅎㅎ,978749,서기데이
중고나라#7973678,구매자,제품 잘 받았습니다^^ 감사합니다,978749,서기데이
레트로갬성매니아,판매자,감사합니다,981480,바싸
예향커선,구매자,정상작동여부 체크하느라 구매확정이 늦었네요. 정상작동 하고 제품 좋습니다. 잘 쓰겠습니다.,981480,바싸
금정엔틱,판매자,매너있으신 쿨거래 진심으로 감사드립니다 항상 건강하시고 행복하세요,981480,바싸
명상4,구매자,감사합니다 행복한 시간 되세요,981480,바싸
신누리,구매자,거의 새 제품이네요 다만 마이크가 라인이 살짝 꺾인듯 또는 약한 듯 하네요 ㅜ,981480,바싸
몽키네이블,구매자,잘받았습니다👍,981480,바싸
티발,구매자,좋은 제품 감사합니다!,982018,하나폭스
1004story,구매자,굿입니다,983321,79jung
하이헬롭,구매자,답변도 빠르고 친절하셔요 :) 배려 많이 해주셔서 좋은 거래 했습니다. 매너 👍🏻👍🏻 감사합니다 👍🏻👍🏻,983959,리버브릿지
핏빛이슬,구매자,포장도 꼼꼼하고 제품상태는 최상 이였어요,984164,우리퐁퐁2
중고나라#9082047,구매자,꼼꼼한 포장 빠른 배송에 감사드립니다.,984164,우리퐁퐁2
코코넛쪼아코코넛쪼아,구매자,상품 잘받았습니다!! 쿨거래 감사해요~,984164,우리퐁퐁2
리교옹,구매자,배송도 빨리해주시고 친절하십니다.,984164,우리퐁퐁2
예쁜상점착한가격,구매자,감사합니다,985251,nynyny00
dan3462,구매자,감사히 쓰겠습니다.,988675,아이리스1212
중고나라#10519565,구매자,포장꼼꼼하게 해주셨고 깨끗한 상태였네요 답변빨라요,989078,가게989078
모두즐겁게,판매자,감사 합니다^^ 잘 사용하세여,991223,seraon
중고나라#6869076,구매자,좋은 제품 저렴하게 샀어여,997173,pcg2018
코리아컨츄리맨,구매자,제가 부탁드린것들도 다 해주시고 친절하십니다 감사합니다 ㅎㅎ,997570,모든거래선호
rinuge,구매자,포장 잘 해주십니다~,997570,모든거래선호
서정적인독수리,구매자,감사합니다,998676,PCB블링
청주먹신,구매자,믿고 안전거래 해주셔서 감사합니다.,998676,PCB블링
비비아나임,판매자,빠른 확정 감사합니다.,998963,빅운
다빈현빈,구매자,좋은 거래였습니다,1000998,qazsd123
심재찬,구매자,좋았어요🙏,1001179,자연의미
zerodoc,구매자,지금 설치중입니다. 아주 만족합니다!,1001179,자연의미
씨투써밋,구매자,잘쓰겠습니다,1001179,자연의미
붕크스임다,구매자,상태아주 좋습니다. 잘 쓰겠습니다. . .,1001179,자연의미
공룡k,구매자,비록 거래는 파기됬지만 제품에 대한 자세한 설명 및 친절하신 태도에 굉장히 만족스러웠습니다,1001179,자연의미
메순임돠,구매자,잘샀습니다,1001179,자연의미
rog원트원트호시,구매자,용달써보는건 처음이여서 여러므로 힘들었는데 친절하게도와주셔서 좋았어용 !,1001485,OVAEA
중고나라#9316288,구매자,잘 받았구요. 말씀하신대로 상태 최상이네요. 가격도 싸고… 기회되면 또 거래 할께요. 감사합니다.,1001485,OVAEA
관운장5830,구매자,너무 좋은 상품을 빠르게 보내주셔서 감사합니다. 완전 새것과 다름없는 상품을 저렴하게 구매하게 해 주셔서 다시금 감사드립니다.,1001485,OVAEA
재이재이재,구매자,감사합니댜아앙,1001485,OVAEA
촉호끄미,구매자,잘 쓰겠습니다.,1003270,련1
쑨이네상점,판매자,좋은 거래 감사합니다~!,1003595,콩코콩콩
리아빠빠,구매자,답변도 빠르시고 좋아요~ 저번에도 구매했었는데 대만족~♥,1003936,리본공예용품
m꿀파는푸m,구매자,좋아요,1003936,리본공예용품
본누벨,구매자,좋아요 만족해요^^,1003936,리본공예용품
가끔은쉬어가기,구매자,굿,1003936,리본공예용품
가끔은쉬어가기,구매자,조카줄선물 만들고 넘좋아요 강추!!,1003936,리본공예용품
앗헉,구매자,친절하게 잘 응답해주시고 좋아요ㅎ,1003936,리본공예용품
감찰어사,구매자,꼼꼼히 포장 잘해주셔서 감사합니다 제품 이상없이 잘 잔동합니다,1004390,ParkJJunO
중고나라#9020082,구매자,지공하고 후기 남길께요,1004390,ParkJJunO
정직한별꿈손전등,구매자,택배 포장도 잘해주셨고 친절하셨습니다~,1004838,팔이피플
다섯개단픙,판매자,감사합니다 잘쓰십시요!,1006264,반값행진
빼옴,구매자,친절하게 설명해주셔서 감사합니다! 잘 사용할게요:),1006279,MxLoc
극적인하늘바람민트,구매자,좋은제품 저렴히 판매해주셔서 감사합니다,1008944,셀라상점
피노v,구매자,뽁뽁이 포장까지 감사합니다^^,1008944,셀라상점
찐찐맨,구매자,좋습니다~,1008944,셀라상점
싸라비아아싸,구매자,빠르고 좋은 상품 거래감사합니다~ 잘쓸게요!,1009197,찬스꺼
중고나라#9980986,구매자,유명한메이커라 믿고 구입 했네요,1009883,텐디베어
hib,구매자,감사합니다 ^^,1009883,텐디베어
lovely3068,구매자,빠른배송감사합니당,1009883,텐디베어
병점용용이네,구매자,집에 사용해보니 좋아서 어머님 댁에 선물 했습니다. 감사합니다.,1009883,텐디베어
중고나라#6983578,구매자,사용하기 편리하고 만족합니다.,1009883,텐디베어
병점용용이네,구매자,좋은 제품 주셔서 감사합니다,1009883,텐디베어
중고나라#7904165,구매자,잘받았습니다 저렴히 잘산듯해요,1009883,텐디베어
유월유진,구매자,배송이 빠르네요 잘 쓰겠습니다 감사합니다,1009883,텐디베어
명료한절미색채,구매자,저렴하게 구매했어요^^,1009883,텐디베어
러뷰베베15,구매자,빨리 왔습니다,1009883,텐디베어
난초잎푸르른여름,구매자,덕분에 좋은 물건 싸게 잘 구했습니다.,1010452,메론5
호지양,판매자,감사합니다,1010452,메론5
강노복,구매자,잘쓰겠습니다.,1012544,똘과똥
각화동초롱이,판매자,감사합니다,1013304,홍스그룹
센바람,구매자,감사합니다...,1013304,홍스그룹
kekek,구매자,답변도 빠르시고 포장도 잘해주시고 핸드폰과 충전기만 주신다 하셨는데 새이어폰까지 주셨네요 감사합니다. 잘쓰겠습니다.,1014169,유블a
seeu1014,구매자,깨끗하고 상태 좋은 물건을 좋은 가격에 구매할 수 있어서 정말 기분이 좋았어요. 몸조리 중이신데도 불구하고 배송도 빨리 해주시고.. 덤으로 예쁜 아기옷들까지 보내주셔서 정말 감사합니다!,1014169,유블a
중고나라#8169045,판매자,안전하고 안심되고 좋아요,1014898,럭키가이즈
잘해주고싶던배웅,판매자,"친절하시고 배려해주셨어요,,",1015362,후라보노다
제주반창고,판매자,감사합니다 행복만 가득하세요^^,1015362,후라보노다
인듕,구매자,엄청 친절하시고 배송도 빠르고 물품도 좋고 만족도 최고입니당ㅎ,1016633,왕왕이와복덩이
시바견조아,구매자,뽁뽁이까지 써서 안전하게 포장해서 보내주셨네요,1016633,왕왕이와복덩이
금주바이,구매자,너무너무 잘 사용할개요!!!!,1016633,왕왕이와복덩이
금주바이,구매자,이른 아침부터 감사합니다!!,1016633,왕왕이와복덩이
다간혀로,구매자,물건 매우 좋아요 잘 받았습니다^^,1016633,왕왕이와복덩이
꽃도뤼,구매자,쿨거래이시고 판매자님이 깔끔하심니다 ㅎ,1016633,왕왕이와복덩이
매드스피릿,구매자,좋은거래 감사합니다 !!!,1016633,왕왕이와복덩이
jgjjung,구매자,감사합니다,1017104,기타쟁이v
매드맥스3,구매자,좋은제품 잘 받았습니다,1018759,AIWASONY
